PU_ID,pcd,oseast1m,osnrth1m,msoa01,lat,long,closest_Supermarket,mean_closest_3_Supermarket,mean_closest_5_Supermarket,Supermarket_count400m,Supermarket_count800m,Supermarket_count1km,Supermarket_count1.6km,Supermarket_count2km
11280,BD219DL,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11281,BD219DN,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11282,BD219DP,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11283,BD219DQ,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11284,BD219DR,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11285,BD219DS,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11286,BD219DT,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11287,BD219DU,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11288,BD219DW,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11289,BD219DX,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11290,BD219DY,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11291,BD219DZ,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11292,BD219EA,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11293,BD219EB,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11294,BD219ED,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11295,BD219EE,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11296,BD219EF,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11297,BD219EG,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11298,BD219EH,405731,440995,E02002190,53.86514,-1.914338,0.4741444927445641,0.6862863270380108,0.7696392161290554,0,2,5,5,5
11299,BD219EJ,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11300,BD219EL,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11301,BD219EN,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11302,BD219EP,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11303,BD219EQ,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11304,BD219ER,405745,440989,E02002190,53.865086,-1.914125,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11305,BD219ES,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11306,BD219ET,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11307,BD219EU,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11308,BD219EW,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11309,BD219EX,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11310,BD219EY,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11311,BD219EZ,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11312,BD219FA,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11313,BD219FB,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11314,BD219FD,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11315,BD219FE,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11316,BD219FF,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11317,BD219FG,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11318,BD219FH,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11319,BD219FJ,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11320,BD219FL,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11321,BD219FN,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11322,BD219FP,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11323,BD219FQ,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11324,BD219FR,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11325,BD219FS,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11326,BD219FT,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11327,BD219FU,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11328,BD219FW,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11329,BD219FX,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11330,BD219FY,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11331,BD219FZ,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11332,BD219GA,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11333,BD219GB,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11334,BD219GD,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11335,BD219GE,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11336,BD219GF,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11337,BD219GG,405745,440989,E02002190,53.8651,-1.914128,0.4593310353111359,0.6748023011394646,0.7619234529324271,0,2,5,5,5
11338,BD220DP,400180,440895,E02002196,53.864271,-1.998747,NA,NA,NA,NA,NA,NA,NA,NA
11339,BD220DS,403723,438664,E02002196,53.844207,-1.944899,0.23266499521844708,0.23266499521844708,0.23266499521844708,1,1,1,1,1
11340,BD220DT,403720,438635,E02002196,53.84396,-1.944948,0.25174788976275453,0.25174788976275453,0.25174788976275453,1,1,1,1,1
11341,BD220DU,403821,438419,E02002196,53.842004,-1.943413,0.4856686112978684,0.4856686112978684,0.4856686112978684,0,1,1,1,1
11342,BD220DY,403888,438369,E02002196,53.841554,-1.942395,0.5648654707096195,0.5648654707096195,0.5648654707096195,0,1,1,1,1
11343,BD220DZ,403951,438338,E02002196,53.841275,-1.941438,0.6278287983200516,0.6278287983200516,0.6278287983200516,0,1,1,1,1
11344,BD220EA,403865,438294,E02002196,53.84088,-1.942745,0.6152276001611111,0.6152276001611111,0.6152276001611111,0,1,1,1,1
11345,BD220EB,403766,438215,E02002205,53.840171,-1.944251,0.6460812642384857,0.6460812642384857,0.6460812642384857,0,1,1,1,1
11346,BD220ED,403797,438227,E02002205,53.840279,-1.94378,0.6456639993061407,0.6456639993061407,0.6456639993061407,0,1,1,1,1
11347,BD220EE,403695,438079,E02002205,53.838949,-1.945331,0.7598223476576613,0.7598223476576613,0.7598223476576613,0,1,1,1,1
11348,BD220EF,404009,438076,E02002205,53.83892,-1.94056,0.8761900478777421,0.8761900478777421,0.8761900478777421,0,0,1,1,1
11349,BD220EH,403903,437913,E02002205,53.837456,-1.942173,0.9767179736239116,0.9767179736239116,0.9767179736239116,0,0,1,1,1
11350,BD220EJ,402717,436327,E02002205,53.823222,-1.960211,1.4886211741070996,1.4886211741070996,1.4886211741070996,0,0,0,1,1
11351,BD220EL,401875,436913,E02002205,53.828479,-1.972996,NA,NA,NA,NA,NA,NA,NA,NA
11352,BD220EN,402313,437269,E02002205,53.831677,-1.966339,1.9923097148786884,1.9923097148786884,1.9923097148786884,0,0,0,0,1
11353,BD220EP,402266,437441,E02002205,53.833223,-1.967052,1.8927030934618352,1.8927030934618352,1.8927030934618352,0,0,0,0,1
11354,BD220EQ,401372,436467,E02002205,53.824472,-1.98064,NA,NA,NA,NA,NA,NA,NA,NA
11355,BD220ER,402044,437246,E02002205,53.831485,-1.970429,NA,NA,NA,NA,NA,NA,NA,NA
11356,BD220ES,401992,437171,E02002205,53.830797,-1.971217,NA,NA,NA,NA,NA,NA,NA,NA
11357,BD220ET,401826,437215,E02002205,53.831193,-1.973739,NA,NA,NA,NA,NA,NA,NA,NA
11358,BD220EU,402092,437406,E02002205,53.832923,-1.969699,NA,NA,NA,NA,NA,NA,NA,NA
11359,BD220EW,402336,437333,E02002205,53.832252,-1.965989,1.92806872284159,1.92806872284159,1.92806872284159,0,0,0,0,1
11360,BD220EX,401743,437317,E02002205,53.832124,-1.975002,NA,NA,NA,NA,NA,NA,NA,NA
11361,BD220EY,401457,437460,E02002205,53.833396,-1.979344,NA,NA,NA,NA,NA,NA,NA,NA
11362,BD220EZ,401548,436699,E02002205,53.826556,-1.977965,NA,NA,NA,NA,NA,NA,NA,NA
11363,BD220FE,402055,441627,E02002196,53.870861,-1.970235,NA,NA,NA,NA,NA,NA,NA,NA
11364,BD220HA,400988,437036,E02002205,53.829586,-1.986472,NA,NA,NA,NA,NA,NA,NA,NA
11365,BD220HB,400925,437050,E02002205,53.829712,-1.987429,NA,NA,NA,NA,NA,NA,NA,NA
11366,BD220HD,400758,437030,E02002205,53.829533,-1.989966,NA,NA,NA,NA,NA,NA,NA,NA
11367,BD220HE,400544,436976,E02002205,53.829048,-1.993217,NA,NA,NA,NA,NA,NA,NA,NA
11368,BD220HF,400400,436700,E02002205,53.826567,-1.995406,NA,NA,NA,NA,NA,NA,NA,NA
11369,BD220HH,399588,436329,E02002205,53.823232,-2.007741,NA,NA,NA,NA,NA,NA,NA,NA
11370,BD220HJ,400027,436906,E02002205,53.828419,-2.001072,NA,NA,NA,NA,NA,NA,NA,NA
11371,BD220HL,399625,436796,E02002205,53.82743,-2.00718,NA,NA,NA,NA,NA,NA,NA,NA
11372,BD220HN,400257,436968,E02002205,53.82899,-1.997581,NA,NA,NA,NA,NA,NA,NA,NA
11373,BD220HP,399625,437072,E02002205,53.829925,-2.007183,NA,NA,NA,NA,NA,NA,NA,NA
11374,BD220HQ,400200,436400,E02002205,53.823871,-1.998444,NA,NA,NA,NA,NA,NA,NA,NA
11375,BD220HR,399009,437041,E02002205,53.829631,-2.016539,NA,NA,NA,NA,NA,NA,NA,NA
11376,BD220HS,399777,437304,E02002205,53.831996,-2.004871,NA,NA,NA,NA,NA,NA,NA,NA
11377,BD220HT,399797,437512,E02002205,53.833865,-2.004567,NA,NA,NA,NA,NA,NA,NA,NA
11378,BD220HU,400146,437616,E02002205,53.8348,-1.999264,NA,NA,NA,NA,NA,NA,NA,NA
11379,BD220HW,400251,437118,E02002205,53.830324,-1.997669,NA,NA,NA,NA,NA,NA,NA,NA
11380,BD220HX,400248,437683,E02002205,53.835402,-1.997714,NA,NA,NA,NA,NA,NA,NA,NA
11381,BD220HY,400661,437787,E02002205,53.836337,-1.991438,NA,NA,NA,NA,NA,NA,NA,NA
11382,BD220HZ,400512,437830,E02002205,53.836723,-1.993703,NA,NA,NA,NA,NA,NA,NA,NA
11383,BD220JA,401104,437976,E02002205,53.838035,-1.984706,NA,NA,NA,NA,NA,NA,NA,NA
11384,BD220JB,401310,437846,E02002205,53.83688,-1.981579,NA,NA,NA,NA,NA,NA,NA,NA
11385,BD220JD,401468,438094,E02002205,53.839095,-1.979174,NA,NA,NA,NA,NA,NA,NA,NA
11386,BD220JE,400765,438212,E02002205,53.840157,-1.989857,NA,NA,NA,NA,NA,NA,NA,NA
11387,BD220JF,400214,437993,E02002205,53.838189,-1.998231,NA,NA,NA,NA,NA,NA,NA,NA
11388,BD220JG,397822,437985,E02002205,53.838112,-2.03458,NA,NA,NA,NA,NA,NA,NA,NA
11389,BD220JH,399839,438114,E02002205,53.83929,-2.003932,NA,NA,NA,NA,NA,NA,NA,NA
11390,BD220JJ,399847,437994,E02002205,53.838198,-2.003808,NA,NA,NA,NA,NA,NA,NA,NA
11391,BD220JL,398175,438159,E02002205,53.839677,-2.029217,NA,NA,NA,NA,NA,NA,NA,NA
11392,BD220JN,398086,437652,E02002205,53.83512,-2.030566,NA,NA,NA,NA,NA,NA,NA,NA
11393,BD220JP,399110,437585,E02002205,53.834535,-2.015009,NA,NA,NA,NA,NA,NA,NA,NA
11394,BD220JR,399512,437299,E02002205,53.831951,-2.008897,NA,NA,NA,NA,NA,NA,NA,NA
11395,BD220JS,400549,440293,E02002196,53.858874,-1.99314,NA,NA,NA,NA,NA,NA,NA,NA
11396,BD220JW,398372,437370,E02002205,53.832586,-2.026219,NA,NA,NA,NA,NA,NA,NA,NA
11397,BD220LF,397832,437881,E02002205,53.837191,-2.03443,NA,NA,NA,NA,NA,NA,NA,NA
11398,BD220NE,403459,441181,E02002196,53.866831,-1.948884,1.8649463799262433,1.8649463799262433,1.8649463799262433,0,0,0,0,1
11399,BD220PA,403431,440292,E02002196,53.858855,-1.949323,1.471319475844726,1.5878583650041016,1.5878583650041016,0,0,0,1,2
11400,BD220PB,402841,440534,E02002196,53.861034,-1.958291,1.851617941153088,1.851617941153088,1.851617941153088,0,0,0,0,1
11401,BD220PD,402873,440614,E02002196,53.861739,-1.9578,1.914009665597329,1.914009665597329,1.914009665597329,0,0,0,0,1
11402,BD220PE,402855,440738,E02002196,53.862867,-1.958076,NA,NA,NA,NA,NA,NA,NA,NA
11403,BD220PF,402943,440581,E02002196,53.861455,-1.956739,1.8589766001754835,1.8589766001754835,1.8589766001754835,0,0,0,0,1
11404,BD220PG,403174,441019,E02002196,53.865377,-1.95322,NA,NA,NA,NA,NA,NA,NA,NA
11405,BD220PH,403125,440896,E02002196,53.864272,-1.953966,NA,NA,NA,NA,NA,NA,NA,NA
11406,BD220PJ,403109,440924,E02002196,53.864523,-1.954209,NA,NA,NA,NA,NA,NA,NA,NA
11407,BD220PL,403302,440721,E02002196,53.862698,-1.951276,1.8670361539081133,1.8894915336985418,1.8894915336985418,0,0,0,0,2
11408,BD220PN,403245,441063,E02002196,53.865772,-1.95214,NA,NA,NA,NA,NA,NA,NA,NA
11409,BD220PP,403396,441149,E02002196,53.866544,-1.949842,1.9082945265340987,1.9082945265340987,1.9082945265340987,0,0,0,0,1
11410,BD220PQ,402906,440799,E02002196,53.863415,-1.9573,NA,NA,NA,NA,NA,NA,NA,NA
11411,BD220PR,403453,441132,E02002196,53.866391,-1.948976,1.849378814629388,1.849378814629388,1.849378814629388,0,0,0,0,1
11412,BD220PS,403535,441247,E02002196,53.867424,-1.947728,1.8280582594654908,1.8280582594654908,1.8280582594654908,0,0,0,0,1
11413,BD220PT,403510,441285,E02002196,53.867766,-1.948107,1.8684624695187217,1.8684624695187217,1.8684624695187217,0,0,0,0,1
11414,BD220PU,403380,441568,E02002196,53.87031,-1.950081,NA,NA,NA,NA,NA,NA,NA,NA
11415,BD220PW,403279,441129,E02002196,53.866365,-1.951622,NA,NA,NA,NA,NA,NA,NA,NA
11416,BD220PX,402538,441021,E02002196,53.865412,-1.962894,NA,NA,NA,NA,NA,NA,NA,NA
11417,BD220PY,401869,441807,E02002196,53.872465,-1.973059,NA,NA,NA,NA,NA,NA,NA,NA
11418,BD220PZ,402612,440712,E02002196,53.862621,-1.961768,NA,NA,NA,NA,NA,NA,NA,NA
11419,BD220QA,402072,440547,E02002196,53.861154,-1.969983,NA,NA,NA,NA,NA,NA,NA,NA
11420,BD220QB,402223,440806,E02002196,53.863467,-1.967682,NA,NA,NA,NA,NA,NA,NA,NA
11421,BD220QD,400994,440932,E02002196,53.864603,-1.986369,NA,NA,NA,NA,NA,NA,NA,NA
11422,BD220QE,400212,440742,E02002196,53.862896,-1.99826,NA,NA,NA,NA,NA,NA,NA,NA
11423,BD220QF,402931,440610,E02002196,53.861702,-1.956918,1.8903124080426494,1.8903124080426494,1.8903124080426494,0,0,0,0,1
11424,BD220QG,402945,440625,E02002196,53.861837,-1.956705,1.8999268406967673,1.8999268406967673,1.8999268406967673,0,0,0,0,1
11425,BD220QH,400726,440250,E02002196,53.858474,-1.990446,NA,NA,NA,NA,NA,NA,NA,NA
11426,BD220QJ,401276,440097,E02002196,53.857098,-1.982084,NA,NA,NA,NA,NA,NA,NA,NA
11427,BD220QL,401686,439916,E02002196,53.855484,-1.975855,NA,NA,NA,NA,NA,NA,NA,NA
11428,BD220QN,400919,439443,E02002205,53.85122,-1.987514,NA,NA,NA,NA,NA,NA,NA,NA
11429,BD220QP,402076,439622,E02002196,53.852826,-1.969925,1.6804808835568468,1.6804808835568468,1.6804808835568468,0,0,0,0,1
11430,BD220QQ,399724,439979,E02002205,53.856038,-2.00568,NA,NA,NA,NA,NA,NA,NA,NA
11431,BD220QR,401646,438837,E02002196,53.845772,-1.976466,1.9100316751300224,1.9100316751300224,1.9100316751300224,0,0,0,0,1
11432,BD220QS,402066,438920,E02002196,53.846517,-1.970081,1.4929621562517918,1.4929621562517918,1.4929621562517918,0,0,0,1,1
11433,BD220QT,402044,439857,E02002196,53.854938,-1.97041,1.8300560100718228,1.8300560100718228,1.8300560100718228,0,0,0,0,1
11434,BD220QU,402513,439790,E02002196,53.854334,-1.96328,1.4202622997179077,1.4202622997179077,1.4202622997179077,0,0,0,1,1
11435,BD220QW,402504,439793,E02002196,53.854375,-1.96342,1.4289132233974182,1.4289132233974182,1.4289132233974182,0,0,0,1,1
11436,BD220QX,402921,440034,E02002196,53.856525,-1.957076,1.3647303763014877,1.3647303763014877,1.3647303763014877,0,0,0,1,1
11437,BD220QY,402838,440169,E02002196,53.857739,-1.958336,1.5228831209255687,1.5228831209255687,1.5228831209255687,0,0,0,1,1
11438,BD220QZ,403012,439873,E02002196,53.855078,-1.955694,1.1798919442050615,1.1798919442050615,1.1798919442050615,0,0,0,1,1
11439,BD220RA,403091,440015,E02002196,53.856367,-1.954495,1.2766933852730655,1.2766933852730655,1.2766933852730655,0,0,0,1,1
11440,BD220RB,402910,439475,E02002196,53.851501,-1.957248,0.9157057387610935,0.9157057387610935,0.9157057387610935,0,0,1,1,1
11441,BD220RD,403227,439491,E02002196,53.851643,-1.952429,0.7419339593252219,0.7419339593252219,0.7419339593252219,0,1,1,1,1
11442,BD220RE,402959,439569,E02002196,53.852346,-1.956502,0.9531306311309065,0.9531306311309065,0.9531306311309065,0,0,1,1,1
11443,BD220RF,402699,439161,E02002196,53.848694,-1.960461,0.9201489009937468,0.9201489009937468,0.9201489009937468,0,0,1,1,1
11444,BD220RG,401419,441210,E02002196,53.867115,-1.979909,NA,NA,NA,NA,NA,NA,NA,NA
11445,BD220RH,402421,439361,E02002196,53.850479,-1.964682,1.254770895422746,1.254770895422746,1.254770895422746,0,0,0,1,1
11446,BD220RJ,402622,439186,E02002196,53.848905,-1.961628,1.0009775222251496,1.0009775222251496,1.0009775222251496,0,0,0,1,1
11447,BD220RL,402679,439171,E02002196,53.84877,-1.960762,0.942419227308102,0.942419227308102,0.942419227308102,0,0,1,1,1
11448,BD220RN,402431,438372,E02002205,53.84159,-1.964538,1.2131533291385717,1.2131533291385717,1.2131533291385717,0,0,0,1,1
11449,BD220RP,401850,438170,E02002205,53.839791,-1.973372,1.827777885849372,1.827777885849372,1.827777885849372,0,0,0,0,1
11450,BD220RQ,402830,439411,E02002196,53.850926,-1.958465,0.932363126684019,0.932363126684019,0.932363126684019,0,0,1,1,1
11451,BD220RR,401829,437986,E02002205,53.838123,-1.973689,1.9204502076336163,1.9204502076336163,1.9204502076336163,0,0,0,0,1
11452,BD220RS,401690,438292,E02002205,53.840874,-1.9758,1.940904943576578,1.940904943576578,1.940904943576578,0,0,0,0,1
11453,BD220RT,401639,438136,E02002205,53.839486,-1.976578,NA,NA,NA,NA,NA,NA,NA,NA
11454,BD220RU,401536,438315,E02002205,53.841081,-1.97814,NA,NA,NA,NA,NA,NA,NA,NA
11455,BD220RW,402100,438374,E02002205,53.841623,-1.969571,1.524545834010903,1.524545834010903,1.524545834010903,0,0,0,1,1
11456,BD220RX,401120,438316,E02002205,53.841105,-1.984465,NA,NA,NA,NA,NA,NA,NA,NA
11457,BD220RY,401676,438577,E02002205,53.843449,-1.976014,1.8964179391684737,1.8964179391684737,1.8964179391684737,0,0,0,0,1
11458,BD220RZ,401988,438698,E02002196,53.844536,-1.971271,1.5732158148200774,1.5732158148200774,1.5732158148200774,0,0,0,1,1
11459,BD220SA,402573,439011,E02002196,53.847346,-1.962378,1.0002569669839847,1.0002569669839847,1.0002569669839847,0,0,0,1,1
11460,BD220SB,403178,441039,E02002196,53.865557,-1.953159,NA,NA,NA,NA,NA,NA,NA,NA
11461,BD220SD,403200,440900,E02002196,53.864307,-1.952825,NA,NA,NA,NA,NA,NA,NA,NA
11462,BD220SH,402300,440200,E02002196,53.85802,-1.966516,1.861561709962901,1.861561709962901,1.861561709962901,0,0,0,0,1
