name,pointx_class,feature_easting,feature_northing,street_name,locality,geographic_county,postcode,admin_boundary,brand,FEATClass
Premier Stores,9470699,429741,455016.2,Cold Bath Road,Harrogate,North Yorkshire,HG2 0NA,Harrogate District,Premier,Convenience Stores
Sandwich King,1020018,431023.5,434739,Enfield Street,Leeds,West Yorkshire,LS7 1RF,Leeds District,,Takeaways
Trojan Pizza,1020018,426516.6,427454.1,South Queen Street,"Morley, Leeds",West Yorkshire,LS27 9EW,Leeds District,,Takeaways
Guzelian Cafe Bar & Gallery,1020013,416752,433238,Church Bank,Bradford,West Yorkshire,BD1 4DZ,Bradford District,,Cafes
Super Wok,1020018,419414.8,409786,Abbey Road,"Shepley, Huddersfield",West Yorkshire,HD8 8AB,Kirklees District,,Takeaways
The Head of Steam,1020034,430012,433321,Mill Hill,Leeds,West Yorkshire,LS1 5DQ,Leeds District,,Restaurants
The Gallery,1020013,421562,423395,Croft Street,Heckmondwike,West Yorkshire,WF16 0EX,Kirklees District,,Cafes
Legacy Wholesalers,9470699,383474.9,399700.1,Bury New Road,Manchester,Greater Manchester,M8 8EF,Manchester District,,Convenience Stores
The Pig & Pastry,1020013,460122.3,450974.2,Bishopthorpe Road,York,North Yorkshire,YO23 1NA,York,,Cafes
Wiltshire Farm Foods,1020019,408342,428323,Shay Lane,Halifax,West Yorkshire,HX2 9AP,Calderdale District,Wiltshire Farm Foods,
Costa Coffee,1020013,410841,439007,Main Street,Bingley,West Yorkshire,BD16 1GL,Bradford District,Costa,Cafes
Noco,1020043,409363,425033,Westgate Arcade,Halifax,West Yorkshire,HX1 1DJ,Calderdale District,,Restaurants
Claret Jug,1020043,435709,427805,Rothwell Lane,Leeds,West Yorkshire,LS26 8HN,Leeds District,,Restaurants
Crawshaw Butchers,9470662,489475.3,412171.2,Warren Road,Scunthorpe,Lincolnshire,DN15 6XH,North Lincolnshire,Crawshaws,Speciality Outlets
The Bay Horse Inn,1020034,384355.3,440332.4,,"Roughlee, Nelson",Lancashire,BB9 6NP,Pendle District,,Restaurants
Pizza Base,1020018,429990,428067.6,Middleton Park Road,Leeds,West Yorkshire,LS10 4LS,Leeds District,Pizza Base,Takeaways
Green Chilli,1020018,393305.8,403139.8,Woodstock Green,Oldham,Greater Manchester,OL8 2PB,Oldham District,,Takeaways
Spice Tandoori,1020018,394136,399261.4,Penny Meadow,Ashton-under-Lyne,Greater Manchester,OL6 6EL,Tameside District,,Takeaways
New China,1020018,461732.6,409487.7,Marlowe Road,"Barnby Dun, Doncaster",South Yorkshire,DN3 1AX,Doncaster District,,Takeaways
Flavour Zone,1020043,390160.5,413859.6,Yorkshire Street,Rochdale,Greater Manchester,OL16 2DP,Rochdale District,,Restaurants
Rochdale Foods,1020018,389715.4,413357.9,South Parade,Rochdale,Greater Manchester,OL16 1LR,Rochdale District,,Takeaways
Hitchen's,1020013,434919.2,406024,Doncaster Road,Barnsley,South Yorkshire,S70 1TL,Barnsley District,,Cafes
Miller's Cafe,1020013,432978,456101,High Street,Harrogate,North Yorkshire,HG2 7LH,Harrogate District,,Cafes
Pizza Range,1020018,456076,404410,Baldwin Avenue,Doncaster,South Yorkshire,DN5 9BG,Doncaster District,,Takeaways
Londis,9470699,386495,400144,Oldham Road,Manchester,Greater Manchester,M40 5AF,Manchester District,Londis,Convenience Stores
Bellisimos Italian Coffee Shop & Eatery,1020013,384192,432498,Parker Lane,Burnley,Lancashire,BB11 2BY,Burnley District,,Cafes
Good Friend,1020018,386792,401928.4,Moston Lane,Manchester,Greater Manchester,M40 9WJ,Manchester District,,Takeaways
Bistro Saigon,1020043,411731,447694.9,Railway Road,Ilkley,West Yorkshire,LS29 8HQ,Bradford District,,Restaurants
The Woodlands Hotel,1020034,432500.4,454803.5,Wetherby Road,Harrogate,North Yorkshire,HG2 7AB,Harrogate District,,Restaurants
Bake N Butties,1020018,406351.6,429006.4,Mill Lane,"Mixenden, Halifax",West Yorkshire,HX2 8SE,Calderdale District,,Takeaways
Relish Bar & Grill,1020043,457808.2,403409.8,East Laith Gate,Doncaster,South Yorkshire,DN1 1JG,Doncaster District,,Restaurants
Ming Yan,1020043,479418.9,471415.2,Commercial Street,"Norton, Malton",North Yorkshire,YO17 9HX,Ryedale District,,Restaurants
Kingdo House Chinese Takeaway,1020018,394344.6,403673.6,Abbey Hills Road,Oldham,Greater Manchester,OL4 5LX,Oldham District,,Takeaways
The Gomersal Cafe,1020013,420719.5,426660.2,Oxford Road,"Gomersal, Cleckheaton",West Yorkshire,BD19 4LB,Kirklees District,,Cafes
Bev's Baps Sandwich Shop,1020018,409670.6,421209.4,Green Lane,"Greetland, Halifax",West Yorkshire,HX4 8AB,Calderdale District,,Takeaways
Lees Spice Lounge,1020043,395259.2,404615.8,High Street,"Lees, Oldham",Greater Manchester,OL4 3BN,Oldham District,,Restaurants
Piping Hot Cooking Pot,1020013,430182.6,427382.1,Throstle Lane,Leeds,West Yorkshire,LS10 4EY,Leeds District,,Cafes
Hungry Monkeys Sandwich Shop Cafe,1020013,412683.8,428917.4,Carr House Road,Halifax,West Yorkshire,HX3 7QY,Calderdale District,,Cafes
Adriano Razziano,9470661,492336.4,431167.3,Market Place,"South Cave, Brough",East Riding of Yorkshire,HU15 2BS,East Riding of Yorkshire,,Takeaways
Cafe Express,1020013,385871,437968.7,Market Square,Nelson,Lancashire,BB9 7LP,Pendle District,,Cafes
Doncaster Tandoori,1020043,457756,403608.9,Copley Road,Doncaster,South Yorkshire,DN1 2PE,Doncaster District,,Restaurants
Anise Indian Restaurant,1020043,395966.4,405512.4,Huddersfield Road,"Austerlands, Oldham",Greater Manchester,OL4 3QB,Oldham District,,Restaurants
Philpotts,1020019,429623.9,433614.5,St. Pauls Street,Leeds,West Yorkshire,LS1 2JG,Leeds District,Philpotts Ltd,
The Shepherds Dog,1020034,428981.3,454004.5,Otley Road,Harrogate,North Yorkshire,HG2 0AG,Harrogate District,,Restaurants
La Tranquilite,1020043,430402.2,433894.3,Merrion Street,Leeds,West Yorkshire,LS1 6PQ,Leeds District,,Restaurants
Country Kitchen,1020019,432117,407777.6,Barugh Green Road,Barnsley,South Yorkshire,S75 1HH,Barnsley District,,
Franklin Smiths the Kitchen,1020018,425906.1,427278,Fountain Street,"Morley, Leeds",West Yorkshire,LS27 0AL,Leeds District,,Takeaways
Fillings Sandwich Bar,1020018,414527,416688.4,Pack Horse Walk,Huddersfield,West Yorkshire,HD1 2RT,Kirklees District,,Takeaways
Elachi Indian Restaurant,1020043,462908.7,404725.3,Mill Street,"Armthorpe, Doncaster",South Yorkshire,DN3 3DH,Doncaster District,,Restaurants
The Willow Chinese Takeaway,1020018,390396.4,401356.7,Ashton Road East,"Failsworth, Manchester",Greater Manchester,M35 9PQ,Oldham District,,Takeaways
Oriental Takeaway,1020018,431934.2,433041.9,Clark Road,Leeds,West Yorkshire,LS9 8QQ,Leeds District,,Takeaways
K F C Ltd,1020018,458849.7,401428.2,White Rose Way,Doncaster,South Yorkshire,DN4 5PH,Doncaster District,K F C,Takeaways
Flames,1020018,417280,435376,Bolton Road,Bradford,West Yorkshire,BD2 4HP,Bradford District,,Takeaways
Westways Sandwich Shop,1020018,430294.5,417616.7,Millfield Road,"Horbury, Wakefield",West Yorkshire,WF4 5EB,Wakefield District,,Takeaways
Broughton Lane Service Station,9470699,383307,399843,Broughton Lane,Manchester,Greater Manchester,M8 9UE,Salford District,,Convenience Stores
Papu's Place,1020018,383767.7,397950.1,Peter Street,Manchester,Greater Manchester,M2 5PB,Manchester District,,Takeaways
Pickerings,9470662,445582.5,421937.1,,Pontefract,West Yorkshire,WF8 1AU,Wakefield District,,Speciality Outlets
The Co-operative,9470819,457530,452502,Boroughbridge Road,York,North Yorkshire,YO26 6AA,York,The Co-operative,Supermarkets
The Grill at No 20,1020043,392848,405002,Retiro Street,Oldham,Greater Manchester,OL1 1SA,Oldham District,,Restaurants
Clover Restaurant,1020043,405911,441060,High Street,Keighley,West Yorkshire,BD21 2LJ,Bradford District,,Restaurants
Texaco Shop,9470699,415680,437694,Leeds Road,Shipley,West Yorkshire,BD18 1BX,Bradford District,,Convenience Stores
Stepping Stones Service Station,9470699,413165,448217,Leeds Road,Ilkley,West Yorkshire,LS29 8NF,Bradford District,,Convenience Stores
Blacksmiths Arms,1020034,421772,403146,Manchester Road,"Millhouse Green, Sheffield",South Yorkshire,S36 9NQ,Barnsley District,,Restaurants
Mankal B B Q,1020043,416267,433119,Ivegate,Bradford,West Yorkshire,BD1 1SW,Bradford District,,Restaurants
The Raj Takeaway,1020018,419367,433940,Leeds Road,Bradford,West Yorkshire,BD3 7DB,Bradford District,,Takeaways
Evuna,1020034,383474,397759.6,Deansgate,Manchester,Greater Manchester,M3 4EW,Manchester District,,Restaurants
Trenta Restaurant,1020043,489892,411668,Home Street,Scunthorpe,Lincolnshire,DN15 6TJ,North Lincolnshire,,Restaurants
Shell Select,9470699,429607,456611,Ripon Road,Harrogate,North Yorkshire,HG1 2BX,Harrogate District,Shell,Convenience Stores
Myer's Seafood,9470666,430435,433478,Kirkgate Market,Leeds,West Yorkshire,LS2 7HP,Leeds District,,Speciality Outlets
V Nam Cafe,1020043,385038.8,398933.3,Oldham Road,Manchester,Greater Manchester,M4 6BG,Manchester District,,Restaurants
Shell Select,9470699,392667,397857,Stockport Road,Ashton-under-Lyne,Greater Manchester,OL7 0NS,Tameside District,Shell,Convenience Stores
Shell Select,9470699,427147,431612,Ring Road,"Lower Wortley, Leeds",West Yorkshire,LS12 6AB,Leeds District,Shell,Convenience Stores
Luv Fresh,9470669,461399,432272,,Selby,North Yorkshire,YO8 4JS,Selby District,,Speciality Outlets
Heworth Coffee House,1020013,461316,452519,East Parade,York,North Yorkshire,YO31 7YB,York,,Cafes
The Cake'ole,1020013,406281,441143,Fleece Street,Keighley,West Yorkshire,BD21 3QS,Bradford District,,Cafes
The Morris Dancers,1020043,389978.2,440450.1,Byron Road,Colne,Lancashire,BB8 0BH,Pendle District,,Restaurants
Vape Suite,9470699,413863.6,415320.8,Albert Street,"Lockwood, Huddersfield",West Yorkshire,HD1 3QD,Kirklees District,,Convenience Stores
Sainsbury's Local,9470699,383637.4,397425.5,Isabella Banks Street,Manchester,Greater Manchester,M15 4RL,Manchester District,Sainsbury's Local,Convenience Stores
Mother Hubbard's,1020020,418666,433068,Leeds Road,Bradford,West Yorkshire,BD3 8DG,Bradford District,,Takeaways
Evape Outlet,9470699,433442.4,420825.4,Kirkgate,Wakefield,West Yorkshire,WF1 1HS,Wakefield District,,Convenience Stores
Silsden Service Station,9470699,404112,445970,Keighley Road,"Silsden, Keighley",West Yorkshire,BD20 0EA,Bradford District,,Convenience Stores
Anwar & Co Hollinwood Service Station,9470699,390771,402933,Manchester Road,Oldham,Greater Manchester,OL8 4RH,Oldham District,,Convenience Stores
W M Morrisons Plc,9470819,385715.4,438135,Pendle Street,Nelson,Lancashire,BB9 7UZ,Pendle District,Morrisons,Supermarkets
Dial a Roti,1020018,414381.6,431789.9,Great Horton Road,Bradford,West Yorkshire,BD7 3EU,Bradford District,,Takeaways
Store Street Exchange,1020043,384606,398012,Auburn Street,Manchester,Greater Manchester,M1 3DG,Manchester District,,Restaurants
Rathorp Fish Bar,1020020,416362,417814,Bradley Mills Road,Huddersfield,West Yorkshire,HD5 9PL,Kirklees District,,Takeaways
W M Morrisons Plc,9470819,420971,441113,High Street,"Yeadon, Leeds",West Yorkshire,LS19 7PP,Leeds District,Morrisons,Supermarkets
Morrisons Cafe,1020013,440521,401362,Wombwell,Barnsley,South Yorkshire,S73,Rotherham District,Morrisons,Cafes
The Lee Moor,1020034,434581.7,424731.5,Lee Moor Road,"Stanley, Wakefield",West Yorkshire,WF3 4EF,Wakefield District,,Restaurants
Morrisons Cafe,1020013,414044,433524,Young Street,Bradford,West Yorkshire,BD8 9BN,Bradford District,Morrisons,Cafes
Morrisons Cafe,1020013,431470.8,420417.2,Dewsbury Road,Wakefield,West Yorkshire,WF2 9BY,Wakefield District,Morrisons,Cafes
W M Morrisons Plc,9470819,389095,397466,Ashton Old Road,Manchester,Greater Manchester,M11 1DA,Manchester District,Morrisons,Supermarkets
W M Morrisons Plc,9470819,433021,455415.3,Hookstone Chase,Harrogate,North Yorkshire,HG2 7LD,Harrogate District,Morrisons,Supermarkets
W M Morrisons Plc,9470819,391127,412853,Kingsway,Rochdale,Greater Manchester,OL16 4AT,Rochdale District,Morrisons,Supermarkets
W M Morrisons Plc,9470819,449403.1,423785.8,Hill Top,Knottingley,West Yorkshire,WF11 8EE,Wakefield District,Morrisons,Supermarkets
Morrisons Cafe,1020013,398531,451396,Broughton Road,Skipton,North Yorkshire,BD23 1RT,Craven District,Morrisons,Cafes
Morrisons Cafe,1020013,410889,421240,Elland,West Yorkshire,West Yorkshire,HX5 9DT,Calderdale District,Morrisons,Cafes
W M Morrisons Plc,9470819,410889,421240,Jubilee Way,Elland,West Yorkshire,HX5 9DY,Calderdale District,Morrisons,Supermarkets
W M Morrisons Plc,9470819,388853,400857,Poplar Street,"Failsworth, Manchester",Greater Manchester,M35 0HY,Oldham District,Morrisons,Supermarkets
Morrisons Cafe,1020013,421472,423353,Union Street,Heckmondwike,West Yorkshire,WF16 0HD,Kirklees District,Morrisons,Cafes
Cuppa Cake,7400524,385675,433718,Bancroft Road,Burnley,Lancashire,BB10 2TP,Burnley District,,Speciality Outlets
W M Morrisons Plc,9470819,417974,416231,Penistone Road,"Waterloo, Huddersfield",West Yorkshire,HD5 8QW,Kirklees District,Morrisons,Supermarkets
Berries Bagels & Shakes,1020018,415279.4,432519.9,Great Horton Road,Bradford,West Yorkshire,BD7 1QG,Bradford District,,Takeaways
W M Morrisons Plc,9470819,426279,427765,Morley,Leeds,West Yorkshire,LS27 9BG,Leeds District,Morrisons,Supermarkets
Khans Pizza Plus,1020018,390785,413035,Milnrow Road,Rochdale,Greater Manchester,OL16 5DN,Rochdale District,,Takeaways
Croque Monsieur Ltd,1020013,460029,451690,George Hudson Street,York,North Yorkshire,YO1 6LP,York,,Cafes
Specialized Cakes,7400524,383794.9,435228.2,Healdwood Drive,Burnley,Lancashire,BB12 0EA,Pendle District,,Speciality Outlets
Morrisons Cafe,1020013,389095,397466,Ashton Old Road,Manchester,Greater Manchester,M11 1DA,Manchester District,Morrisons,Cafes
Spar Store,9470699,428110,434708,Cardigan Road,Leeds,West Yorkshire,LS6 1QL,Leeds District,Spar,Convenience Stores
Shooters Sports Bar,1020034,384120,398744,Withy Grove,Manchester,Greater Manchester,M4 2BS,Manchester District,,Restaurants
Morrisons Cafe,1020013,406198,440913,Worth Way,Keighley,West Yorkshire,BD21 5AE,Bradford District,Morrisons,Cafes
W M Morrisons Plc,9470819,417787,436512,Bradford Road,"Idle, Bradford",West Yorkshire,BD10 8EG,Bradford District,Morrisons,Supermarkets
Morrisons Cafe,1020013,389876,402808,Tweedale Way,Oldham,Greater Manchester,OL9 7LD,Oldham District,Morrisons,Cafes
Abu Bakers,9470661,430075,431039,Dewsbury Road,Leeds,West Yorkshire,LS11 5HZ,Leeds District,,Takeaways
Morrisons Cafe,1020013,394737,397913,Foundry Street,Dukinfield,Greater Manchester,SK16 4DL,Tameside District,Morrisons,Cafes
Thorne Fish Bar,1020020,469383,412739.1,Miller Lane,"Thorne, Doncaster",South Yorkshire,DN8 5NB,Doncaster District,,Takeaways
W M Morrisons Plc,9470819,410118,410813,Station Street,"Meltham, Holmfirth",West Yorkshire,HD9 5QR,Kirklees District,Morrisons,Supermarkets
W M Morrisons Plc,9470819,421472,423353,Union Street,Heckmondwike,West Yorkshire,WF16 0HL,Kirklees District,Morrisons,Supermarkets
Morrisons Cafe,1020013,410118,410813,Station Street,"Meltham, Holmfirth",West Yorkshire,HD9 5QR,Kirklees District,Morrisons,Cafes
Morrisons Cafe,1020013,393415,423796,Rochdale Road,Todmorden,West Yorkshire,OL14 6LG,Calderdale District,Morrisons,Cafes
Morrisons Cafe,1020013,417787,436512,Bradford Road,"Idle, Bradford",West Yorkshire,BD10 8EG,Bradford District,Morrisons,Cafes
Fish Bites,1020020,445528.8,411167.7,The Green,"South Kirkby, Pontefract",West Yorkshire,WF9 3AB,Wakefield District,,Takeaways
Ring O' Bells,1020034,409719,425160,Upper Kirkgate,Halifax,West Yorkshire,HX1 1QS,Calderdale District,,Restaurants
Burger & Lobster,1020043,383976,398234,98 King Street,Manchester,Greater Manchester,M2 4WU,Manchester District,,Restaurants
Rowell Trading Co,9470668,418684,437463,Albion Road,"Greengates, Bradford",West Yorkshire,BD10 9TQ,Bradford District,,Speciality Outlets
No 88 Walmgate,1020043,460866,451548,Walmgate,York,North Yorkshire,YO1 9TL,York,,Restaurants
Jenny's Restaurant,1020043,384371,398410,Tib Street,Manchester,Greater Manchester,M4 1SH,Manchester District,Britannia Adelphi Hotel,Restaurants
The Overstuffed Pizzeria,1020043,384335,398040,Portland Street,Manchester,Greater Manchester,M1 3LA,Manchester District,Britannia Adelphi Hotel,Restaurants
W M Morrisons Plc,9470819,439520.8,465717.3,Wetherby Road,"Boroughbridge, York",North Yorkshire,YO51 9HS,Harrogate District,Morrisons,Supermarkets
W M Morrisons Plc,9470819,431206,469606,Harrogate Road,Ripon,North Yorkshire,HG4 2SB,Harrogate District,Morrisons,Supermarkets
Morrisons Cafe,1020013,439520.8,465717.3,Wetherby Road,"Boroughbridge, York",North Yorkshire,YO51 9HS,Harrogate District,Morrisons,Cafes
W M Morrisons Plc,9470699,426312,435283,Savins Mill Way,Leeds,West Yorkshire,LS5 3RP,Leeds District,Morrisons,Convenience Stores
The Victoria,1020034,423727,424836,Bradford Road,Batley,West Yorkshire,WF17 8LL,Kirklees District,,Restaurants
Morrisons Cafe,1020013,419161,434096,Thornbury,Bradford,West Yorkshire,BD3 7HZ,Bradford District,Morrisons,Cafes
Overstuffed Pizzeria,1020043,384371,398410,Tib Street,Manchester,Greater Manchester,M4 1SH,Manchester District,Britannia Adelphi Hotel,Restaurants
Morrisons Cafe,1020013,415984,430430,Mayo Avenue,Bradford,West Yorkshire,BD5 8HP,Bradford District,Morrisons,Cafes
Morrisons Cafe,1020013,433021,455415.3,Hookstone Chase,Harrogate,North Yorkshire,HG2 7LD,Harrogate District,Morrisons,Cafes
Wave Bar,1020034,384335,398040,Portland Street,Manchester,Greater Manchester,M1 3LA,Manchester District,Britannia Adelphi Hotel,Restaurants
Morrisons Cafe,1020013,430066,434084,Merrion Centre,Leeds,West Yorkshire,LS2 8PL,Leeds District,Morrisons,Cafes
P C S Leisure,1020034,459565,428863,Barff View,"Burn, Selby",North Yorkshire,YO8 8LN,Selby District,,Restaurants
W M Morrisons Plc,9470819,414071,433498,Young Street,Bradford,West Yorkshire,BD8 9TP,Bradford District,Morrisons,Supermarkets
Morrisons Cafe,1020013,385715.4,438135,Pendle Street,Nelson,Lancashire,BB9 7UZ,Pendle District,Morrisons,Cafes
Morrisons Cafe,1020013,388853,400857,Poplar Street,"Failsworth, Manchester",Greater Manchester,M35 0HY,Oldham District,Morrisons,Cafes
W M Morrisons Plc,9470819,442387,425428,Albion Street,Castleford,West Yorkshire,WF10 1QX,Wakefield District,Morrisons,Supermarkets
Ira B's,1020013,431606.9,438982.4,Chelwood Drive,Leeds,West Yorkshire,LS8 2AT,Leeds District,,Cafes
Morrisons Cafe,1020013,434418,428186,Jail Yard Parade,"Rothwell, Leeds",West Yorkshire,LS26 0AF,Leeds District,Morrisons,Cafes
Morrisons Cafe,1020013,424058,434212,Bramley,Leeds,West Yorkshire,LS13,Leeds District,Morrisons,Cafes
W M Morrisons Plc,9470819,491918,408452,Access Road to Morrisons Superstore,Scunthorpe,Lincolnshire,DN16 3UA,North Lincolnshire,Morrisons,Supermarkets
Morrisons Cafe,1020013,426279,427765,Morley,Leeds,West Yorkshire,LS27 9BX,Leeds District,Morrisons,Cafes
Morrisons Cafe,1020013,407063,428140,Keighley Road,Halifax,West Yorkshire,HX2 8HY,Calderdale District,Morrisons,Cafes
W M Morrisons Plc,9470819,474066,423967,Boothferry Road,Goole,East Riding of Yorkshire,DN14 6EN,East Riding of Yorkshire,Morrisons,Supermarkets
Easycoffee,1020013,384070,432556,St. James's Street,Burnley,Lancashire,BB11 1NH,Burnley District,,Cafes
W M Morrisons Plc,9470819,384398.4,398340.5,Piccadilly,Manchester,Greater Manchester,M1 1LU,Manchester District,Morrisons,Supermarkets
Barburrito,1020043,429995,433810,The Headrow,Leeds,West Yorkshire,LS1 8EQ,Leeds District,Barburrito,Restaurants
W M Morrisons Plc,9470819,440539,448254,The Horsefair Centre,Wetherby,West Yorkshire,LS22 6FL,Leeds District,Morrisons,Supermarkets
W M Morrisons Plc,9470819,398531,451396,Broughton Road,Skipton,North Yorkshire,BD23 1RT,Craven District,Morrisons,Supermarkets
